Name_paper_1_2,Name,J2000,Detection,Compact_0_Extended_1,RA,Dec,Ra_degrees,Dec_degrees,z,D_L,S_cont,Radio_Power,FIRST_peak[mJy],FIRST_integr[mJy],FIRST_Ratio,NVSS_major_[degrees],NVSS_minor_[degrees],NVSS_minor_[arcsec],NVSS_major_[arcsec],NVSS_ratio,NVSS_beam_limit_[kpc],WSRT_beam_limit_[kpc],FIRST_beam_limit_[kpc],FIRST_major_dc_[arcsec],FIRST_minor_dc_[arcsec],FIRST_major_dc_[kpc],R_FIRST-R_g,FIRST_minor_dc_[kpc],FIRST_pa_[degrees],W1-W2,W2-W3,W3-W4,eW1-W2,eW2-W3,eW3-W4,W1mag,W2mag,W3mag,W4mag,W4_flux,W4_lum,W4_nuLum,absW1mag,absW2mag,absW3mag,absW4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,WISE_type,Kmag_[2MASS],absKmag,e_Kmag_[2MASS],errHalfMaj,errHalfMin,errPosAng,SpObjID,spType,spCl,subClass,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVABErr_u,deVABErr_g,deVABErr_r,deVABErr_i,deVABErr_z,i_u_[degrees],i_g_[degrees],i_r_[degrees],i_i_[degrees],i_z_[degrees],deVPhi_u_[degrees],deVPhi_g_[degrees],deVPhi_r_[degrees],deVPhi_i_[degrees],deVPhi_z_[degrees],PA_u-PA_FIRST,PA_g-PA_FIRST,cos_PA_diff,PA_r-PA_FIRST,PA_i-PA_FIRST,PA_z-PA_FIRST,deVRad_u_[arcsec],deVRad_g_[arcsec],deVRad_r_[arcsec],deVRad_i_[arcsec],deVRad_z_[arcsec],deVRad_u_[kpc],deVRad_g_[kpc],deVRad_r_[kpc],deVRad_i_[kpc],deVRad_z_[kpc],deVRadErr_u_[arcsec],deVRadErr_g_[arcsec],deVRadErr_r_[arcsec],deVRadErr_i_[arcsec],deVRadErr_z_[arcsec],RMS_[mJy],3*RMS_[mJy],3*RMS_[tau],tau_[-],tau_dv[kms],NHI,w50_[km/s],dw50_[km/s],w20_[km/s],dw20_[km/s],cen_[km/s],dcen_[km/s],peak_pos_[km/s],NVSS[best_Jy],radclas[best],FIRST[[best_Jy],off_First[best],rad_agn[best],main_samp[best],lerg[best],herg[best],g-r,u-r,g,i,r,abs_R,u,z_old,e_g-r,err_u-r,err_g,err_i,err_r,err_u,err_z,lgm_tot_p50,lgm_fib_p50,sfr_tot_p50,sfr_fib_p50,specsfr_tot_p50,specsfr_fib_p50,lgLOIII,lgRadio
69,67,J103214.01+275601.6,0,1,10:32:14,+27:56:02,158.0583333,27.93388889,0.08518728,388.1180718,29.81507219,23.73027455,34.38999939,35.64915,0.9646793651,0.02444444444,0.01330555556,47.9,88,1.837160752,140.6086424,47.93476445,8.628257601,1.18,0.88,1.885433984,-9.770557502,1.406086416,155.5,0.58399963,2.6690006,2.296,0.03324154076,0.03701351043,0.08697701168,12.368,11.784,9.115,6.819,0.01551082653,2.80E+30,43.58087165,-25.5768193,-26.16081893,-28.82981955,-31.12581956,0.024,0.023,0.029,0.082,0,13.5,-24.44481933,0.048,0.005,0.004,90,2652715076917684224,GALAXY,QSO,BROADLINE,0.523982,0.594759,0.576194,0.58061,0.568459,0.066158,0.009727767,0.006373019,0.00650606,0.013362,58.40026275,53.50454634,54.81670831,54.50654177,58.40026275,89.532722,84.223221,83.664925,84.739471,82.876289,65.967278,71.276779,0.5571454272,71.835075,70.760529,72.623711,9.744637,7.294909,6.354121,5.257124,4.922487,15.57022931,11.65599149,10.15277645,8.399966687,7.865275161,1.657997,0.139752,0.099683,0.058625,0.150694,0.4869999886,1.460999966,0.04940667381,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",1.003694,2.927816,16.704494,15.195614,15.7008,-22.24401933,18.628616,14.853916,0.005738387571,0.2658544333,0.004649237,0.003392757,0.0033635825,0.035333633,0.0061142296,11.282617,10.632484,-0.14336535,-0.4736614,-11.475,-11.15,40.83656832,39.87640259
70,68,J103653.01+444818.1,0,0,10:36:53,+44:48:18,159.2208333,44.805,0.1274313,597.14109,32.51837566,24.14219371,35.25,35.82407,0.9839752993,0.01322222222,0.01280555556,46.1,47.6,1.032537961,108.4123106,68.32708654,12.29887558,1.01,0,2.300345225,-16.62598671,0,10.1,0.342,2.3520002,2.3330002,0.04123105794,0.1078563876,0.3304618095,13.654,13.312,10.96,8.627,0.002933829733,1.25E+30,43.23189779,-25.2263845,-25.56838451,-27.92038474,-30.25338493,0.026,0.032,0.103,0.314,2,14.621,-24.25938449,0.099,0.008,0.007,90,1611281289267144704,GALAXY,GALAXY,AGN_BROADLINE,0.407592,0.533027,0.568325,0.590069,0.578327,0.114284,0.012552,0.010792,0.011555,0.034057,65.9463425,57.7897939,55.36649469,53.8380952,65.9463425,30.887819,29.353546,29.349232,28.516335,27.256243,20.787819,19.253546,0.9194998564,19.249232,18.416335,17.156243,14.271816,8.309881,6.690968,5.723579,5.279056,32.50505356,18.92633194,15.23914498,13.03584925,12.0234172,4.491835,0.190579,0.124756,0.120826,0.280843,0.9049999714,2.714999914,0.08467506918,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0402,1,0.0358,0.24,1,1,1,0,0.946373,2.83562,17.195833,15.797243,16.24946,-22.63092478,19.08508,15.490192,0.007811352454,0.3595943977,0.0061364775,0.0047408007,0.0048333085,0.064642385,0.012668581,11.241161,10.475126,-0.78154397,-1.7831796,-12.068966,-12.299391,40.77267619,40.28832175
71,56000,J103719.33+433515.3,0,0,10:37:19,+43:35:15,159.3291667,43.5875,0.024679,107.6263926,142,23.29403687,125.6800003,128.8800049,0.9751706668,0.012895786,0.012720075,45.79227,46.4248296,1.013813676,23.07109979,14.9086814,2.683562652,1.11,0.5,0.5516212189,-4.904062647,0.2484780233,163.199997,-0.041000366,1.8369999,1.257,0.0304138117,0.03189043839,0.1331803263,10.709,10.75,8.913,7.656,0.007175212915,9.94E+28,42.13198134,-24.45059429,-24.40959392,-26.24659381,-27.50359378,0.022,0.021,0.024,0.131,2,11.858,-23.30159412,0.073,0.002,0.002,90,1611219166860175360,GALAXY,GALAXY,AGN_BROADLINE,0.763018,0.737724,0.74468,0.739281,0.754324,0.018847,0.003690346,0.003371273,0.00346745,0.00510189,40.26901463,42.46210549,41.86837929,42.32979623,40.26901463,56.297775,54.36187,54.188713,53.24086,52.949066,106.902222,108.838127,0.4378271574,109.011284,109.959137,110.250931,10.330966,10.978202,9.845008,9.225916,7.431668,5.134036022,5.455683865,4.892536255,4.584874742,3.693212349,0.286827,0.063998,0.063013,0.05341,0.065621,0.6113509549,1.834052865,0.01300000027,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.1322,1,0.1289,0.26,1,0,1,0,0.893351,2.882012,14.015682,12.68097,13.122331,-22.03726292,16.004343,12.376813,0.002479732067,0.1214015669,0.0018257133,0.0016832643,0.0016780471,0.0073677623,0.0022684846,11.143837,10.218752,-1.4051863,-2.1827114,-12.608763,-12.490789,39.65393977,39.4401649
72,69,J103932.12+461205.3,1,1,10:39:32,+46:12:05,159.8833333,46.20138889,0.1861478,904.6674992,30.80559149,24.47951848,35.02000046,35.6646,0.9819260684,0.02683333333,0.01555555556,56,96.6,1.725,301.1364776,93.52064521,16.83371614,0.97,0.38,3.023834284,-44.82072304,1.184594824,140.699997,0.25199986,1.3059998,3.5,0.04661544825,0.3361547123,0.5265026025,13.929,13.677,12.371,8.871,0.002343336902,2.29E+30,43.49512168,-25.85344504,-26.1054449,-27.41144465,-30.91144465,0.027,0.038,0.334,0.407,1,14.765,-25.0174446,0.115,0.028,0.024,90,1083149839199397888,GALAXY,GALAXY,STARFORMING,0.490076,0.488755,0.636766,0.699437,0.703694,0.225667,0.028181,0.016966,0.018106,0.044004,60.65442304,60.74121586,50.44891121,45.61814813,60.65442304,106.63047,113.260139,117.251274,116.453354,112.450508,34.069527,27.439858,0.6715661171,23.448723,24.246643,28.249489,29.671566,15.347806,12.320919,9.586329,9.092371,92.49679989,47.84455732,38.40867648,29.88398911,28.34414675,3.85087,0.909951,0.337365,0.308379,0.676601,0.9279999733,2.78399992,0.09176239337,0.0859115,14.74987606,21.12913023,86.10087058,9.25470393,127.2629905,12.77816604,3.229959173,6,26.42944928,0.163,4,0.0357,0.17,1,1,1,0,1.189903,3.232117,17.729858,16.019667,16.539955,-23.24248994,19.772072,15.571809,0.01697416398,0.5282959238,0.015403868,0.0067989747,0.0071304343,0.13952287,0.015349567,11.71978,10.778903,0.30341738,-0.32979888,-11.491589,-11.1651,40.25540395,40.62564652
73,57000,J104029.94+295757.7,0,0,10:40:30,+29:57:58,160.125,29.96611111,0.090938,415.927891,407,24.92554145,364.019989,388.3699951,0.9373020408,0.012762641,0.012621386,45.4369896,45.9455076,1.011191719,77.84591462,50.82928801,9.149271842,1.95,0.44,3.303903801,-2.416695361,0.7454962201,131.699997,0.116000175,2.382,2.151,0.03612478431,0.06579513762,0.2203270316,12.769,12.653,10.271,8.12,0.004679881899,9.69E+29,43.12057996,-25.32609017,-25.44209034,-27.82409031,-29.97509033,0.024,0.027,0.06,0.212,2,13.359,-24.73609001,0.047,0.004,0.003,0,2216942053307213824,GALAXY,GALAXY,AGN_BROADLINE,0.659649,0.756466,0.778926,0.814355,0.807658,0.06113,0.009402719,0.00813695,0.008578585,0.021389,48.72689097,40.84636899,38.83765411,35.47636441,48.72689097,125.468742,110.630371,111.414383,107.58709,111.100952,6.231255,21.069626,0.6046080917,20.285614,24.112907,20.599045,1.906321,3.37636,3.375447,2.878447,2.37615,3.229897972,5.720599162,5.719052257,4.876980386,4.025933757,0.190446,0.040807,0.033855,0.034692,0.072748,0.9463506045,2.839051813,0.007000000216,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.393,1,0.3884,0.31,1,1,1,0,0.736053,2.285678,16.392607,15.241408,15.656554,-22.43853622,17.942232,14.950147,0.004842461123,0.2019492345,0.0037056843,0.0031681457,0.0031172638,0.020386888,0.006517928,11.123032,10.543859,0.9697151,0.31915292,-10.211152,-10.263259,40.58179703,41.07166949
74,58000,J104609.61+165511.4,0,0,10:46:10,+16:55:11,161.5416667,16.91972222,0.206868,1017.668916,63.20999908,24.89390976,68.16999817,69.72000122,0.9777681723,0.012845758,0.012560251,45.2169036,46.2447288,1.022730995,156.6477166,101.6209116,18.29176409,0.95,0.66,3.217995495,0.6141865875,2.235660145,140.800003,0.7059994,2.4310007,2.5529995,0.04404543227,0.1151347053,"""""",13.818,13.112,10.681,8.128,0.004645524383,5.76E+30,43.89455674,-26.22003271,-26.92603208,-29.35703279,-31.91003229,0.028,0.034,0.11,"""""",0,14.513,-25.52503301,0.094,0.006,0.006,90,2792356903026452480,GALAXY,GALAXY,"""""",0.769354,0.841787,0.82732,0.859181,0.767743,0.426534,0.062608,0.031842,0.030009,0.064765,39.70408599,32.67069372,34.17558657,30.77525038,39.70408599,97.930405,67.476212,44.748692,38.708191,36.333473,42.869598,73.323791,0.4826135674,96.051311,102.091812,104.46653,0.328967,0.768683,1.413051,1.424073,1.154129,1.114330881,2.603808907,4.786517694,4.823853217,3.909454704,0.147911,0.05343,0.049255,0.04695,0.088467,0.8059125629,2.417737689,0.0390000008,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0626,1,0.0697,0.09,1,1,1,0,1.056108,2.078161,18.73307,17.163315,17.676962,-22.36107055,19.755123,16.808859,0.0147109195,0.3416722468,0.012457082,0.00740611,0.0078251045,0.058339346,0.015435073,11.273968,10.798314,0.68105227,0.3000218,-10.644271,-10.548404,40.54747859,41.04003779
75,70,J104643.83+315301.1,0,0,10:46:44,+31:53:01,161.6833333,31.88361111,0.1165578,542.3733909,38.35382313,24.13031636,34.02999878,36.81043,0.9244662119,0.01294444444,0.01275,45.9,46.6,1.015250545,98.2871492,63.27498875,11.38949798,2.21,0.26,4.661257585,-0.895855647,0.5483832157,92.300003,0.10999966,1.1739998,2.8110008,0.04123105794,0.2589845603,"""""",13.245,13.135,11.961,9.15,0.001812320488,6.38E+29,42.93914073,-25.42649199,-25.53649164,-26.71049143,-29.52149225,0.026,0.032,0.257,"""""",1,14.046,-24.62549235,0.072,0.004,0.004,90,2273354422304139264,GALAXY,GALAXY,"""""",0.449907,0.665169,0.676153,0.679746,0.709347,0.139392,0.014426,0.009955396,0.010415,0.024795,63.26228268,48.30470808,47.4562486,47.17620222,63.26228268,60.952866,27.952871,25.909817,26.50667,28.241295,31.347137,64.347132,0.05548888387,66.390186,65.793333,64.058708,3.989024,2.634744,2.549914,2.393589,2.158796,8.413514958,5.557113232,5.378192656,5.048477235,4.553259754,1.340596,0.079554,0.049164,0.041743,0.067474,1.24000001,3.720000029,0.09859416602,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.038,1,0.0368,0.55,1,1,1,0,1.025786,3.235597,17.370909,15.908876,16.345123,-22.32636887,19.58072,15.548795,0.00688633418,0.3405985138,0.005561292,0.0040871277,0.004061235,0.057995427,0.007916046,11.293646,10.715583,-1.05156,-1.7689359,-12.408046,-12.52,40.10117962,40.2764444
76,71,J104801.21+151438.4,0,1,10:48:01,+15:14:38,162.0041667,15.24388889,0.2161453,1069.034802,46.28349096,24.80132075,42.16999817,46.46546,0.9075558096,0.01852777778,0.01330555556,47.9,66.7,1.392484342,233.7338502,105.1276687,18.92298037,1.75,1.69,6.132447344,2.307229937,5.922192207,90,0.3230009,1.9319992,2.9110003,0.0576888221,"""""","""""",14.244,13.921,11.989,9.078,0.001936577225,2.65E+30,43.55732748,-25.90095878,-26.22395969,-28.1559589,-31.06695915,0.032,0.048,"""""","""""",2,14.699,-25.44595886,0.09,0.008,0.008,90,2792246127229954048,GALAXY,GALAXY,"""""",0.075973,0.999931,0.989394,0.919495,0.962839,0.198682,0.105918,0.04559,0.035014,0.117257,85.64286938,0.6730768799,8.352145167,23.14763431,85.64286938,17.828157,38.754913,32.647827,104.711395,-1.805819,72.171843,51.245087,0.5573509296,57.352173,14.711395,91.805819,2.825971,1.091592,1.337162,1.237003,1.240902,9.902924773,3.825217406,4.68575746,4.334774721,4.348437813,1.659937,0.1353,0.07993,0.052048,0.171654,0.8370000124,2.511000156,0.05474915918,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0965,1,0.0465,0.36,1,0,1,0,1.359703,2.850649,19.217022,17.33644,17.857319,-22.28764022,20.707968,17.016668,0.02017726447,0.5066802213,0.018102909,0.007998779,0.008911043,0.12832272,0.018844517,11.243917,10.803645,-0.02138532,-0.80711085,-11.321272,-11.656439,40.4481368,40.94744879
77,72,J104931.69+232723.6,0,1,10:49:32,+23:27:24,162.3833333,23.45666667,0.06308901,283.0574284,81.23158664,23.891385,48.56000137,105.5534,0.460051513,0.01344444444,0.01297222222,46.7,48.4,1.03640257,58.76997801,36.42767232,6.556981017,8.01,3.73,9.726188787,4.287714591,4.529173948,100.900002,-0.001999855,1.1799994,2.0080004,0.03324154076,0.154870915,"""""",12.254,12.256,11.076,9.068,0.001954496566,1.87E+29,42.407093,-25.00537307,-25.00337322,-26.18337257,-28.19137294,0.023,0.024,0.153,"""""",1,13.026,-24.23337276,0.048,0.003,0.003,90,2793488579311986688,GALAXY,GALAXY,BROADLINE,0.62206,0.57666,0.581594,0.569422,0.588537,0.043726,0.005458553,0.00414549,0.004075403,0.009678987,51.53327687,54.78403391,54.43726562,55.29007011,51.53327687,25.545643,33.757523,34.75457,34.178192,33.312321,75.354359,67.142479,0.3910416148,66.145432,66.72181,67.587681,4.994324,4.478854,4.363803,4.216255,4.157728,6.064386604,5.438474196,5.298772858,5.119611852,5.048545106,0.471383,0.045222,0.031565,0.028891,0.061225,0.5730000138,1.719000101,0.02123670812,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.1191,1,0.1055,0.37,1,1,1,0,0.876294,2.69612,15.954344,14.651981,15.07805,-22.18132278,17.77417,14.349687,0.003896846732,0.193779804,0.0029666412,0.0024903563,0.0025267478,0.018772114,0.0043566804,11.088831,10.452622,-0.93650746,-1.536002,-12.053226,-12.031177,39.66779905,40.03751304
78,9000,J105327.25+205835.9,1,0,10:53:27,+20:58:36,163.3625,20.97666667,0.052639,234.3697823,79.06999969,23.71572592,79.19999695,84.27999878,0.9397247045,0.01285091,0.012797589,46.0713204,46.263276,1.004166488,47.44101293,30.76371824,5.537469284,1.69,0.95,1.733022853,-4.33991766,0.9741843988,165.399994,0,2.288,2.2789993,0.05122499348,0.1189285525,"""""",12.594,12.594,10.306,8.027,0.005098409054,3.35E+29,42.65954689,-24.25550822,-24.25550822,-26.54350833,-28.82250766,0.032,0.04,0.112,"""""",2,13.203,-23.64650801,0.052,0.005,0.005,90,2796870403174197248,GALAXY,GALAXY,"""""",0.555176,0.542163,0.506781,0.499899,0.510851,0.095955,0.008133021,0.005596682,0.005515254,0.009998782,56.27716192,57.16899463,59.55034936,60.00668188,56.27716192,10.303238,9.970634,9.006269,9.069446,10.672062,155.096756,155.42936,0.07939271051,156.393725,156.330548,154.727932,5.814513,5.922178,5.158277,4.406228,4.12578,5.962534655,6.072940513,5.289592675,4.518398557,4.230811115,1.112251,0.103683,0.050721,0.048093,0.072403,0.6522216217,1.956664865,0.02505731162,0.02300000004,2.587684905,20.81506301,156.0500031,15.46000004,189.7700043,20.89999962,-58.38999939,6.849999905,-51.47000122,0.0834,1,0.0843,0.43,1,1,1,0,1.006382,3.133684,16.571608,15.062675,15.565226,-21.28428208,18.69891,14.641516,0.005150569213,0.2726946677,0.0041348,0.0028920637,0.0030711223,0.037176475,0.0051201573,10.996221,10.393125,-0.9491687,-1.4951034,-12.020513,-11.956633,39.45179275,39.86185396
79,73,J105731.17+405646.1,0,0,10:57:31,+40:56:46,164.3791667,40.94611111,0.02508807,109.4407863,31.73643723,22.65782753,46.20999908,47.26571,0.9776643382,0.01288888889,0.01275,45.9,46.4,1.010893246,23.42878104,15.14791878,2.72662538,1.1,0.35,0.5554237005,-8.041323164,0.1767257161,180,-0.09299946,0.5999994,1.526,0.0311448229,0.05608029927,0.3034880578,10.56,10.653,10.053,8.527,0.003216878638,4.61E+28,41.79810206,-24.6358956,-24.54289615,-25.14289557,-26.6688956,0.023,0.021,0.052,0.299,1,11.572,-23.62389647,0.046,0.003,0.002,0,1618002879631616000,GALAXY,GALAXY,BROADLINE,0.565593,0.54797,0.546282,0.575216,0.540859,0.012908,0.002688317,0.002451106,0.002345816,0.00330121,55.55651957,56.77214235,56.88768537,54.88523979,55.55651957,10.594398,10.04186,9.984632,10.595173,9.83605,169.405602,169.95814,0.9516795758,170.015368,169.404827,170.16395,18.572882,17.0256,15.806355,16.001017,15.238218,9.378016933,8.596746864,7.981112723,8.079403529,7.694242952,0.575157,0.093667,0.064376,0.062337,0.124955,0.8870000243,2.661000013,0.08504085651,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0448,1,0.0473,0.11,1,0,1,0,0.85927,2.783908,13.571473,12.266831,12.712203,-22.48369302,15.496111,11.962117,0.002354800744,0.1188431805,0.0017220717,0.0015654267,0.0016060995,0.007060561,0.0020727601,11.24999,10.169822,-1.4102417,-2.4375863,-12.677619,-12.650532,39.43219673,38.80395557
80,200,J110017.98+100256.8,1,2,11:00:18,+10:02:57,165.075,10.04916667,0.03601862,158.4458777,125.7742196,23.57726447,131.4100037,140.2568,0.9369242964,0.01333333333,0.01288888889,46.4,48,1.034482759,34.35278308,21.47048943,3.864688097,1.67,1.08,1.195190547,-12.3617524,0.77293765,107.900002,0.7180004,3.928,2.7529998,0.03264965494,0.02640075776,0.03224903104,11.911,11.193,7.265,4.512,0.1298478652,3.90E+30,43.72550568,-24.08840447,-24.80640488,-28.73440486,-31.48740464,0.025,0.021,0.016,0.028,0,13.046,-22.9534052,0.076,0.038,0.01,0,1373730972939347968,GALAXY,QSO,AGN_BROADLINE,0.656056,0.632851,0.709888,0.695929,0.615039,0.049042,0.00732062,0.006823848,0.006595361,0.012133,49.00022995,50.73922123,44.77419657,45.8987072,49.00022995,39.044422,33.287327,30.70311,28.810898,26.037521,68.85558,74.612675,0.7070003375,77.196892,79.089104,81.862481,21.761173,18.942665,13.690107,11.920418,9.81169,15.57410116,13.55694295,9.797776586,8.531240287,7.022059546,1.904895,0.29234,0.155741,0.14841,0.258633,0.9580000043,2.874000072,0.02293793817,0.230803,42.85082306,21.62857235,101.21841,11.90167058,166.2040663,15.00573001,-15.03820747,3.680900146,2.658659475,0.1788,1,0.1403,0.71,0,1,0,0,0.838206,2.410069,15.572699,14.297648,14.734493,-21.26491172,17.144562,13.970186,0.004896739319,0.2103963453,0.0037285327,0.0030899527,0.0031742873,0.022128273,0.0055581187,10.720114,9.811747,-0.24578948,-0.9269803,-11.023398,-10.779439,40.02002746,39.72339251
81,59000,J110305.78+191702.2,0,0,11:03:06,+19:17:02,165.775,19.28388889,0.214267,1058.581531,98.94999695,25.12277536,72.91000366,93.12999725,0.7828842029,0.012579139,0.012507236,45.0260496,45.2849004,1.005748912,157.6246777,104.4220102,18.79596183,3.24,2.41,11.27757713,7.234228111,8.388568449,107,0.35300064,1.21,3.6869993,0.0454532716,"""""","""""",13.562,13.209,11.999,8.312,0.003921342152,5.26E+30,43.85519234,-26.56162129,-26.91462193,-28.12462197,-31.81162129,0.029,0.035,"""""","""""",1,14.309,-25.81462155,0.07,0.005,0.004,90,2798035336280696832,GALAXY,GALAXY,"""""",0.428594,0.825759,0.815112,0.813613,0.787255,0.587822,0.039668,0.018987,0.017333,0.050573,64.6216351,34.33448212,35.4015623,35.54955157,64.6216351,99.166924,61.934784,45.575371,50.754837,49.188797,7.833076,45.065216,0.4687520577,61.424629,56.245163,57.811203,0.211872,1.161637,1.579191,1.578574,1.381217,0.7374700046,4.043349021,5.496743289,5.494595676,4.807648521,0.116195,0.052968,0.04549,0.041928,0.075143,0.7821763224,2.346528967,0.02400000021,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0992,1,0.0931,0.27,1,1,1,0,1.267484,2.672577,18.530807,16.759333,17.263323,-22.86029856,19.9359,16.435059,0.01144437405,0.3629797741,0.0098253405,0.005473916,0.005868252,0.06585994,0.012976694,11.541935,11.039475,0.7736698,0.29256856,-10.820234,-10.793436,40.26181699,41.2689034
82,76,J111113.19+284147.0,1,0,11:11:13,+28:41:47,167.8041667,28.69638889,0.02874983,125.7451685,36.42397374,22.83828089,43.24000168,43.57192,0.9923822884,0.01319444444,0.01272222222,45.8,47.5,1.037117904,27.36152068,17.28096043,3.110572877,0.71,0,0.4089827178,-12.14190292,0,0,0.1989994,2.0690002,1.8520002,0.0304138117,0.03189043839,0.07494665188,11.03,10.831,8.762,6.91,0.01426378909,2.70E+29,42.5655265,-24.4674568,-24.66645621,-26.73545645,-28.58745669,0.022,0.021,0.024,0.071,2,11.827,-23.67045687,0.034,0.005,0.005,90,2493949721152874496,GALAXY,GALAXY,AGN_BROADLINE,0.912977,0.848176,0.849078,0.871751,0.939769,0.040787,0.005048503,0.004364349,0.004355787,0.007874626,24.07995167,31.98616815,31.88847125,29.33724104,24.07995167,158.65419,-2.281102,-2.864794,-3.000593,-1.150554,158.65419,2.281102,0.6520655515,2.864794,3.000593,1.150554,17.82773,21.788521,16.474234,12.388153,9.082351,10.26934322,12.55088564,9.489686196,7.135972727,5.231724942,0.971633,0.148895,0.087454,0.056635,0.091097,0.8220000267,2.46600008,0.06847829587,0.0926614,18.29810302,21.48461243,180.9848355,28.60492492,211.3795529,31.87195007,54.73451597,14.26299854,-15.0801014,0.0411,1,0.0436,0.25,1,0,1,0,0.933245,3.061236,14.194381,12.843432,13.261136,-22.23632054,16.322372,12.491978,0.002685448136,0.1621712974,0.002024337,0.001780576,0.0017645655,0.013148208,0.0027021675,11.248726,10.412885,-1.0457544,-0.7296584,-12.356251,-11.196831,39.56873042,38.98440893
83,60000,J111622.70+291508.2,0,0,11:16:23,+29:15:08,169.0958333,29.25222222,0.045282,200.5489405,72.87999725,23.54496005,69,73.05999756,0.9444292678,0.013130786,0.0125035755,45.0128718,47.2708296,1.050162492,42.06506064,26.69620631,4.805317135,1.64,0.88,1.459392599,-10.16734362,0.7830887141,0,-0.059999466,0.63899994,1.8299999,0.0325269123,0.1006627993,0.4752146938,11.402,11.462,10.823,8.993,0.002094280434,1.01E+29,42.13778456,-25.10910143,-25.04910197,-25.68810191,-27.51810183,0.023,0.023,0.098,0.465,1,12.281,-24.23010172,0.029,0.005,0.003,90,2493998924298217472,GALAXY,GALAXY,BROADLINE,0.572607,0.636626,0.636442,0.631937,0.623294,0.022757,0.003797576,0.00353414,0.003626133,0.006820466,55.06777939,50.45931356,50.47298285,50.8068241,55.06777939,66.679695,67.88179,67.245773,67.223618,67.022873,66.679695,67.88179,0.3311744083,67.245773,67.223618,67.022873,15.133575,13.065605,12.03019,11.520265,10.973733,13.46696801,11.62673622,10.70534781,10.25157904,9.765234671,0.813958,0.082691,0.089176,0.081925,0.132515,0.5998045233,1.79941357,0.02500000037,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0715,1,0.0731,0.18,1,0,1,0,0.883477,2.870916,14.552102,13.250948,13.668625,-22.84247686,16.539541,12.906994,0.002853691821,0.15718951,0.0021108035,0.0019454808,0.0019204337,0.012352427,0.0032699502,11.406702,10.409594,-0.9530001,-2.0638723,-12.411494,-12.509523,39.61542233,39.69108808
84,77,J111834.85+614638.2,0,0,11:18:35,+61:46:38,169.6458333,61.77722222,0.1923623,938.3103904,38.51581737,24.60824312,38.70000076,40.9143,0.9458795767,0.01302777778,0.01258333333,45.3,46.9,1.035320088,150.06443,95.9900405,17.27820729,1.6,0.9,5.119468903,0.3041125229,2.879701139,20.700001,0.23600006,1.2980003,3.0060005,0.04420407196,"""""","""""",13.961,13.725,12.427,9.421,0.001412001106,1.49E+30,43.30683706,-25.90073219,-26.13673225,-27.43473258,-30.4407331,0.027,0.035,"""""","""""",1,14.753,-25.10873237,0.113,0.007,0.007,90,872700284533499904,GALAXY,GALAXY,"""""",0.999736,0.831883,0.811066,0.817513,0.764854,0.744237,0.059071,0.026052,0.025471,0.071575,1.316585745,33.70734369,35.79978637,35.16339513,1.316585745,107.727249,46.531914,46.805473,44.568291,50.983665,87.027248,25.831913,0.7653754845,26.105472,23.86829,30.283664,0.09335,1.504955,1.855799,1.587678,1.81398,0.2986890093,4.81535638,5.937940705,5.080042517,5.804133789,1.105557,0.107293,0.063551,0.059147,0.162982,0.8600000143,2.579999924,0.06774463071,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0382,1,0.0419,0.18,1,1,0,0,1.365156,3.966184,18.871958,17.02529,17.506802,-22.35493063,21.472986,16.67248,0.01474780529,0.7227657647,0.01293782,0.006681196,0.0070788823,0.26117012,0.017664842,11.468652,10.825694,-0.68655753,-1.027989,-12.230092,-11.91028,40.48788714,40.75437116
