1629+12  0.53177  927.29     2.30   27   30.989   0.000832   30.006  -0.0213     26.4     0.3   int
1629+12  0.53177  927.29     2.30   28   29.666   0.00116   28.683  -0.0298     26.4     0.3   int
1629+12  0.53177  927.29     2.30   29   27.163   0.00238   26.179  -0.0611     26.4     0.3   int
1629+12  0.53177  927.29     2.30   30   26.859   0.00238   25.875  -0.0611     26.4     0.3   int
1629+12  0.53177  927.29     2.30   31   26.126   -0.00127   25.142  0.0325     26.4     0.3   int
1629+12  0.53177  927.29     2.30   32   26.000   -0.00138   25.017  0.0354     26.4     0.3   int
1629+12  0.53177  927.29     2.30   33   25.696   -0.00138   24.713  0.0354     26.4     0.3   int
1629+12  0.53177  927.29     2.30   34   25.249   -0.000385   24.266  0.00986     26.4     0.3   int
1629+12  0.53177  927.29     2.30   35   24.677   0.000721   23.694  -0.0185     26.4     0.3   int
1629+12  0.53177  927.29     2.30   36   23.336   0.0015   22.353  -0.0384     26.4     0.3   int
1629+12  0.53177  927.29     2.30   37   23.336   0.0015   22.353  -0.0384     26.4     0.3   int
1629+12  0.53177  927.29     2.30   38   23.050   0.0015   22.067  -0.0384     26.4     0.3   int
1629+12  0.53177  927.29     2.30   39   22.889   -0.000606   21.906  0.0155     26.4     0.3   int
1629+12  0.53177  927.29     2.30   40   22.764   -0.000937   21.780  0.024     26.4     0.3   int
1629+12  0.53177  927.29     2.30   41   22.621   -0.000827   21.637  0.0212     26.4     0.3   int
1629+12  0.53177  927.29     2.30   42   22.621   -0.000827   21.637  0.0212     26.4     0.3   int
1629+12  0.53177  927.29     2.30   43   22.317   0.000279   21.333  -0.00715     26.4     0.3   int
1629+12  0.53177  927.29     2.30   44   22.013   0.00116   21.029  -0.0298     26.4     0.3   int
1629+12  0.53177  927.29     2.30   45   21.727   0.00116   20.743  -0.0298     26.4     0.3   int
1629+12  0.53177  927.29     2.30   46   21.727   0.00116   20.743  -0.0298     26.4     0.3   int
1629+12  0.53177  927.29     2.30   47   20.976   0.00139   19.992  -0.0355     26.4     0.3   int
1629+12  0.53177  927.29     2.30   48   20.976   0.00139   19.992  -0.0355     26.4     0.3   int
